Time,Target_x,Target_y,Target_z,current_x,current_y,current_z,error_x,error_y,error_z,df_x,df_y,df_z,error_int_x,error_int_y,error_int_z,rddot_x,rddot_y,rddot_z,Thrust_physical,thrust_command,phi_des,theta_des,yaw_des,quat_x_command,quat_y_command,quat_z_command,quat_w_command,quat_x_actual,quat_y_actual,quat_z_actual,quat_w_actual,phi_actual,theta_actual,psi_actual,,
1708276131.97077,0,0,0.5,-0.010845395747278,-0.003466094582058,0.198094017041292,0.010845395747278,0.003466094582058,0.301905982958708,-3.36031505792515E-05,-0.000355176506704,-0.000125979818982,0,0,0,0.026994152441008,0.006167222402566,1.08752594688131,18.5258539131816,0.4742,-0.038047685879236,0.157183627300835,0,-0.000332028377218,0.001371685407561,-4.55438933490297E-07,0.99999900411755,-0.002203941848278,0.000388339273658,-0.006471623761957,0.99997655468457,-0.252836021651626,0.042865351977046,-0.741505911306167,1.08686153865135,-0.000503919275928
1708276131.98037,0,0,0.5,-0.010838630911165,-0.00348594885662,0.198093757469767,0.010838630911165,0.00348594885662,0.301906242530233,-0.000222943495339,0.000386993704645,-6.64184499937214E-05,0,0,0,0.025907978451381,0.005653553739982,1.08635761937542,18.523862806794,0.4741,-0.034975333849799,0.150876807854637,0,-0.000305217097036,0.001316648089238,-4.01863874661551E-07,0.999999086639668,-0.002044539784164,0.000362730035725,-0.006472107790745,0.999976899785559,-0.234551262731692,0.040048848229914,-0.741573724734807,1.08686247310884,-0.000265673799975
1708276131.99464,0,0,0.5,-0.010852907599816,-0.003471860700463,0.198076826183585,0.010852907599816,0.003471860700463,0.301923173816415,-0.000222943495339,0.000386993704645,-6.64184499937214E-05,0,0,0,0.025907978451381,0.005653553739982,1.08635761937542,18.523862806794,0.4741,-0.034975333849799,0.150876807854637,0,-0.000305217097036,0.001316648089238,-4.01863874661551E-07,0.999999086639668,-0.002222018547125,0.000343783229171,-0.006470390146631,0.999976538973799,-0.254874335126137,0.037746587852015,-0.741375186345477,1.0869234257391,-0.000265673799975
1708276131.99916,0,0,0.5,-0.010847476269118,-0.003478879712814,0.198099535596967,0.010847476269118,0.003478879712814,0.301900464403033,-0.000222943495339,0.000386993704645,-6.64184499937214E-05,0,0,0,0.025244381656337,0.008336898737649,1.08665775193912,18.5243733112008,0.4741,-0.050595735016648,0.146798659044817,0,-0.000441530705106,0.001281059493657,-5.65627620781279E-07,0.999999081968024,-0.002134343989127,0.000369937016763,-0.006470364904558,0.99997672077921,-0.244847146363683,0.040808541069807,-0.741368919583999,1.08684167185092,-0.000265673799975
1708276132.01167,0,0,0.5,-0.010831813353869,-0.003474434316582,0.198094472011869,0.010831813353869,0.003474434316582,0.301905527988131,-0.000648294507116,0.000175373819936,9.90494125693796E-05,0,0,0,0.025231346462663,0.008350936762351,1.08657599805095,18.5242342969537,0.4741,-0.050676716780961,0.146721477409925,0,-0.000442237404049,0.00128038595705,-5.66235081337023E-07,0.999999082518359,-0.002097843945345,0.000380415363674,-0.006493027163872,0.999976647193914,-0.240673348719611,0.042030853555785,-0.743964748505869,1.08685990075727,0.000396197650278
1708276132.01913,0,0,0.5,-0.010859308667638,-0.003479910034982,0.198068333829502,0.010859308667638,0.003479910034982,0.301931666170498,0.000368355514771,0.000288150804525,0.000854803315791,0,0,0,0.023662491823666,0.007580214384934,1.08725609840755,18.525383523132,0.4741,-0.046063327709347,0.137615430265349,0,-0.000401978065782,0.001200920794149,-4.82744205101648E-07,0.999999198101002,-0.002173193934158,0.000321220383741,-0.006445949489111,0.999976811621536,-0.249261962542425,0.035203393624738,-0.738581723759506,1.08695399821379,0.003419213263165
1708276132.02997,0,0,0.5,-0.010821335242479,-0.003471741982657,0.198110841641459,0.010821335242479,0.003471741982657,0.301889158358541,-0.000865348756225,-3.01690217595633E-05,-0.000638360860554,0,0,0,0.027388420655508,0.007997162966255,1.09037321147696,18.530697940547,0.4743,-0.048765916768598,0.159348026291238,0,-0.000425562480883,0.001390573283592,-5.91776442159075E-07,0.999998942600525,-0.0021485709804,0.000444597325814,-0.006470124401016,0.999976661460754,-0.246532746988181,0.049353377618773,-0.741322420691472,1.08680097009075,-0.002553443442216
1708276132.03931,0,0,0.5,-0.01086521709447,-0.003477391504572,0.198088746922201,0.01086521709447,0.003477391504572,0.301911253077799,0.000694705559208,0.000147933035929,0.000203872966359,0,0,0,0.02285594905954,0.006834875486981,1.08424752664853,18.5202651988154,0.474,-0.041643210536712,0.132963618922247,0,-0.000363405314848,0.001160326130793,-4.21668994588908E-07,0.999999260789562,-0.002039374585058,0.000317749223832,-0.006448142020535,0.999977080462955,-0.23392519258032,0.034903938192099,-0.738838088984752,1.08688051108008,0.000815491865434
1708276132.05048,0,0,0.5,-0.010830173087557,-0.003475424333915,0.198066672832548,0.010830173087557,0.003475424333915,0.301933327167452,-0.000536200017403,5.08414001778594E-05,0.000814365047423,0,0,0,0.022961265504318,0.006846174530809,1.08432706763786,18.5204008067143,0.474,-0.041711364017292,0.133579628124849,0,-0.000364000063449,0.001165701820954,-4.24315853192843E-07,0.999999254321241,-0.002241630872094,0.000361480358011,-0.006406060058114,0.999976903142026,-0.257132262231205,0.039776507493507,-0.73399806778461,1.08695997780283,0.003257460189692
1708276132.06065,0,0,0.5,-0.010853115147596,-0.003476100059578,0.198113594334606,0.010853115147596,0.003476100059578,0.301886405665394,0.00027508943585,5.95335541128092E-05,-0.000780493542635,0,0,0,0.024062095347485,0.007133877708471,1.09021743799252,18.5304187623632,0.4743,-0.043462649657939,0.13999054779075,0,-0.000379282876967,0.00122164759857,-4.63350394910216E-07,0.99999918186038,-0.002062860732194,0.000408136254198,-0.006434241640206,0.99997708902,-0.236682607498301,0.045247321505143,-0.737223042379283,1.08679106039542,-0.00312197417054
1708276132.06871,0,0,0.5,-0.0108470337485,-0.003482451939843,0.198082048496072,0.0108470337485,0.003482451939843,0.301917951503928,9.45368619712243E-06,0.000232315828434,0.000402351132615,0,0,0,0.027037798323291,0.007166520913962,1.08366908622488,18.5192984949054,0.474,-0.043884785971182,0.157363946638218,0,-0.000382966632896,0.001373258964056,-5.25912896019598E-07,0.999998983747533,-0.002127997832099,0.00035418916898,-0.00641468879378,0.999977098709234,-0.244106096717002,0.039022291097385,-0.73499281476718,1.08690462541414,0.001609404530459
1708276132.081,0,0,0.5,-0.010845310890046,-0.003470132066765,0.198077516933109,0.010845310890046,0.003470132066765,0.301922483066891,-4.44047368984582E-05,-0.000189770324602,0.000448166734468,0,0,0,0.027023202965461,0.007179224674492,1.0837826512436,18.5194915074551,0.474,-0.043951757903208,0.157279465071185,0,-0.000383551073051,0.001372521723747,-5.26432714502028E-07,0.999998984535692,-0.002151464725744,0.000347455183032,-0.006436139357507,0.999976913025796,-0.246791026037521,0.038228105507941,-0.737451756155652,1.08692093904081,0.00179266693787
1708276132.09035,0,0,0.5,-0.010849879142413,-0.003481927530601,0.19809446057569,0.010849879142413,0.003481927530601,0.30190553942431,0.00010366196787,0.000210953455067,-0.000170480354317,0,0,0,0.02606277940642,0.007776601115892,1.08853034357126,18.5275592782186,0.4742,-0.047375028394635,0.15162373741647,0,-0.000413424740673,0.001323166221877,-5.47030177757769E-07,0.999999039154955,-0.002066933646673,0.000368809462397,-0.006428796872398,0.999977130906329,-0.23712010594835,0.040739156302501,-0.736608254449562,1.08685994192752,-0.000681921417267
1708276132.09952,0,0,0.5,-0.010842486462509,-0.003473512811919,0.198093564452601,0.010842486462509,0.003473512811919,0.301906435547399,-0.000145958077246,-9.79430682303521E-05,-9.81503353927831E-05,0,0,0,0.026412893026123,0.007723287499442,1.08617802051025,18.5235617102191,0.4741,-0.047087729607589,0.153673124468366,0,-0.000410917578405,0.001341050481718,-5.51061758510823E-07,0.999999016364539,-0.002213630868373,0.000375420364569,-0.006447758031718,0.999976692385524,-0.253935713940037,0.041383851912294,-0.738773919984961,1.08686316797064,-0.000392601341571
1708276132.10895,0,0,0.5,-0.010850986938414,-0.003484602274072,0.198090322800151,0.010850986938414,0.003484602274072,0.301909677199848,0.000148968878025,0.000261685346815,2.58644339392317E-05,0,0,0,0.025496518431935,0.006594430578209,1.08647056662906,18.5240540655824,0.4741,-0.040431934072389,0.148404669182578,0,-0.000352834883044,0.00129507460865,-4.56947909720975E-07,0.999999099144142,-0.002070195359116,0.000354609766086,-0.006441318260841,0.999977048717695,-0.237483893832149,0.039106638220417,-0.738046387898163,1.08687483791945,0.000103457735757
1708276132.11839,0,0,0.5,-0.010844908126721,-0.003475033283572,0.19808533038485,0.010844908126721,0.003475033283572,0.30191466961515,-7.76073031316007E-05,-0.00010301551993,0.000168142315991,0,0,0,0.026578656613082,0.007911271796676,1.08697829565521,18.5249230880659,0.4741,-0.048201897833334,0.154625870001211,0,-0.000420640516098,0.001349364741279,-5.6759804812792E-07,0.999999001137516,-0.002169641998185,0.000364998242942,-0.006450553013315,0.999976774628144,-0.248887466486582,0.040221375421678,-0.739098482627753,1.08689281061454,0.000672569263963
1708276132.12858,0,0,0.5,-0.010847436581974,-0.003479661757776,0.198092458226824,0.010847436581974,0.003479661757776,0.301907541773176,2.07687290281581E-05,6.57729906379119E-05,-9.45389780800782E-05,0,0,0,0.025748393212857,0.006579210695396,1.0875653798785,18.5259162337868,0.4742,-0.040362865727403,0.14987655124724,0,-0.000352232142684,0.001307919191364,-4.60691601852741E-07,0.999999082639426,-0.002103909496926,0.000370175698659,-0.006472528307712,0.999976771186254,-0.241359941143826,0.040857927468736,-0.741617923180152,1.08686715038343,-0.00037815591232
1708276132.13856,0,0,0.5,-0.010836385612736,-0.003479801029416,0.198093690941235,0.010836385612736,0.003479801029416,0.301906309058765,-0.00031684861471,5.17252217867106E-05,-0.000105354346956,0,0,0,0.02610861522124,0.007196106281848,1.08648899447111,18.5240885040952,0.4741,-0.043999394194261,0.151931859202161,0,-0.000383966801865,0.001325855104689,-5.09084829269593E-07,0.999999047338285,-0.002121554893574,0.000380697120234,-0.006476930894002,0.999976701448954,-0.243389904664941,0.042049421844943,-0.742119210231385,1.08686271261155,-0.000421417387826
1708276132.14815,0,0,0.5,-0.010866900355599,-0.003473070286526,0.19807700641478,0.010866900355599,0.003473070286526,0.30192299358522,0.000693495908892,-0.000165742290785,0.000426933435743,0,0,0,0.024866670457612,0.007145812857264,1.08644129522373,18.5240024208601,0.4741,-0.043613057349985,0.144682248775212,0,-0.00038059541126,0.001262590378257,-4.80536522089484E-07,0.999999130505841,-0.002163505097721,0.000322174486246,-0.006467175696125,0.999976695272349,-0.248153178512219,0.035314611278276,-0.74101420892243,1.08692277690679,0.001707733742973
1708276132.15833,0,0,0.5,-0.010823954973181,-0.00347217888396,0.198107207979211,0.010823954973181,0.00347217888396,0.301892792020789,-0.001005325295112,-9.47213939764157E-05,-0.000731915791729,0,0,0,0.028577146125449,0.006349468326224,1.08863051064977,18.5277387042415,0.4742,-0.039239836203649,0.166412641571627,0,-0.000342431802069,0.001452223660593,-4.9728811863958E-07,0.999998886892707,-0.002127180481613,0.000407386014795,-0.00648254501075,0.999976642602225,-0.244054596843028,0.045102156731814,-0.742755826744057,1.08681405127484,-0.002927663166915
1708276132.17847,0,0,0.5,-0.010864026577409,-0.003479411295394,0.198090126939219,0.010864026577409,0.003479411295394,0.301909873060781,-0.001005325295112,-9.47213939764157E-05,-0.000731915791729,0,0,0,0.022358320873232,0.006603360749605,1.08388638810792,18.5196492664607,0.474,-0.040256801115868,0.130073928236872,0,-0.000351306629345,0.001135108845563,-3.98771543985476E-07,0.999999294055452,-0.00208006132903,0.000339501734541,-0.006474930665502,0.999976816409419,-0.238604535164799,0.037360109628628,-0.741901440087581,1.08687554301881,-0.002927663166915
1708276132.18049,0,0,0.5,-0.010835880042305,-0.003476445887169,0.198069800568613,0.010835880042305,0.003476445887169,0.301930199431387,-0.001005325295112,-9.47213939764157E-05,-0.000731915791729,0,0,0,0.022358320873232,0.006603360749605,1.08388638810792,18.5196492664607,0.474,-0.040256801115868,0.130073928236872,0,-0.000351306629345,0.001135108845563,-3.98771543985476E-07,0.999999294055452,-0.002219349946172,0.000335445293936,-0.006433409493898,0.99997678633284,-0.254560999282361,0.036802535857534,-0.737139610716701,1.08694871795299,-0.002927663166915
1708276132.18896,0,0,0.5,-0.010841546771045,-0.003474571622858,0.198114222387535,0.010841546771045,0.003474571622858,0.301885777612465,-0.000557345246981,-0.000124830634629,-0.001863649343095,0,0,0,0.02238694103913,0.006611894756022,1.08402105478608,18.519878308008,0.474,-0.040296040545479,0.130244376030209,0,-0.000351649057131,0.001136596281973,-3.99683293772272E-07,0.999999292245586,-0.002087426165048,0.000430864987186,-0.006449089162919,0.999976932862122,-0.239515012547681,0.047830143903243,-0.738918010008691,1.08678879940487,-0.007454597372379
1708276132.19863,0,0,0.5,-0.010857128697825,-0.003484989729472,0.19807747809101,0.010857128697825,0.003484989729472,0.30192252190899,7.90326752677178E-05,0.000225754267964,-0.000196947083595,0,0,0,0.024013269361377,0.006499752961052,1.07933420203249,18.5119164522511,0.4738,-0.039767664489975,0.139749431167354,0,-0.00034703807555,0.00121954347509,-4.23228360862112E-07,0.999999196138731,-0.002102432356166,0.000332247289342,-0.006418988604909,0.999977132726152,-0.241160592754007,0.036525721104954,-0.735491759947574,1.08692107887236,-0.000787788334381
1708276132.20932,0,0,0.5,-0.010843714969422,-0.003466320195534,0.198081991034742,0.010843714969422,0.003466320195534,0.301918008965258,-0.000345467688039,-0.000396836884169,-0.000278430806507,0,0,0,0.026341626505743,0.007782694823616,1.08613329053798,18.5234854480829,0.4741,-0.04742633484369,0.153253386885505,0,-0.000413872465645,0.001337387582274,-5.53508438608166E-07,0.999999020051385,-0.002216836595896,0.000382584401569,-0.006437276468384,0.999976750097897,-0.254307906703252,0.042205077037097,-0.737570843661694,1.08690483227493,-0.001113723226027
1708276132.21902,0,0,0.5,-0.010855638088439,-0.00348403102633,0.198107013136478,0.010855638088439,0.00348403102633,0.301892986863522,0.000110614213999,0.000247626754347,-0.000950837450194,0,0,0,0.024781232249674,0.005504027608061,1.0857911090489,18.5228951563983,0.4741,-0.034007016557019,0.144310181074579,0,-0.000296766964166,0.001259343513619,-3.73731864195153E-07,0.999999162991222,-0.002042120132728,0.000397483961907,-0.006423986350223,0.999977201815739,-0.234297649423409,0.04404436574884,-0.736051212657768,1.08681475270868,-0.003803349800776
1708276132.22896,0,0,0.5,-0.010836684585151,-0.003473613043986,0.19808368734604,0.010836684585151,0.003473613043986,0.30191631265396,-0.000489849070531,-0.000135270783247,1.85964210627229E-05,0,0,0,0.02645174258265,0.007859518368309,1.0830114029079,18.5181788033765,0.474,-0.047884747716618,0.153890245032212,0,-0.000417872865592,0.001342945210337,-5.61180918418222E-07,0.999999010939568,-0.002180598263372,0.000359223399343,-0.006427028310892,0.999976904361723,-0.250137740096307,0.039557424803055,-0.736403714377395,1.08689872555426,7.43856842508918E-05
1708276132.23977,0,0,0.5,-0.010853817834274,-0.003476047996157,0.198093153102171,0.010853817834274,0.003476047996157,0.301906846897829,0.000146330522966,-2.85508442491434E-05,-0.000270279456953,0,0,0,0.026406254174759,0.007838682403621,1.08309537575348,18.5183213436137,0.474,-0.047760596520851,0.153625859166849,0,-0.000416789444385,0.001340638011299,-5.58764322520055E-07,0.999999014487499,-0.002102303758198,0.00035052417231,-0.006436449172735,0.999977014522714,-0.241159973487384,0.038615952172446,-0.737488245167751,1.08686464883218,-0.00108111782781
1708276132.24851,0,0,0.5,-0.010832717104475,-0.003478057212111,0.198089034706963,0.010832717104475,0.003478057212111,0.301910965293037,-0.000530065342095,4.01251205889965E-05,-6.76605233589188E-05,0,0,0,0.026575952684936,0.006849312953018,1.08578353100437,18.5228907606829,0.4741,-0.041998280087857,0.154690381312806,0,-0.000366503791707,0.001349927736875,-4.94754118121518E-07,0.999999021684437,-0.00212209501211,0.000369538125561,-0.006441769510763,0.999976931613876,-0.243442081523067,0.040778872613012,-0.738092596900555,1.08687947505493,-0.000270642093436
1708276132.25862,0,0,0.5,-0.010854646161277,-0.003472270823342,0.198083497963723,0.010854646161277,0.003472270823342,0.301916502036277,0.000282759205087,-0.00014532014704,0.000118303036849,0,0,0,0.024090285819196,0.007100564858343,1.0866088329615,18.5242842189751,0.4741,-0.04328022548327,0.140154581962949,0,-0.000377690926366,0.00122307906633,-4.61946244047514E-07,0.999999180713138,-0.002160386568584,0.000343531854778,-0.006452887532798,0.999976787209697,-0.247811114413975,0.037767802849333,-0.739371668434726,1.0868994073306,0.000473212147397
1708276132.26864,0,0,0.5,-0.010838729890332,-0.003480524263688,0.198086008822526,0.010838729890332,0.003480524263688,0.301913991177474,-0.000276181876946,0.000144146879113,9.02291461384733E-06,0,0,0,0.02706908392538,0.006421389117338,1.087372619478,18.5255938229891,0.4741,-0.039541429139219,0.157601169094931,0,-0.000345063731514,0.00137532913739,-4.7457668130001E-07,0.999998994699775,-0.002111561996348,0.000362656239081,-0.006477716199637,0.999976724218731,-0.242231467443106,0.039989342444166,-0.742213960882202,1.08689036823891,3.60916584553893E-05
1708276132.27849,0,0,0.5,-0.010861202942277,-0.003466803893107,0.19808157006995,0.010861202942277,0.003466803893107,0.30191842993005,0.000479814640257,-0.000310220276752,0.000139668252167,0,0,0,0.02501869697979,0.007479977292182,1.08692645989736,18.5248281712859,0.4741,-0.045576338244853,0.145544738597434,0,-0.000397728250394,0.001270117006789,-5.0516186232453E-07,0.999999114306994,-0.002187768102767,0.000342253469555,-0.006467705739887,0.999976632384854,-0.250948361035216,0.037597353252216,-0.741069132458148,1.08690634774818,0.000558673008667
1708276132.28876,0,0,0.5,-0.01083200118202,-0.003477767612751,0.198093668594396,0.01083200118202,0.003477767612751,0.301906331405604,-0.0005335185913,0.000107211129809,-0.000263356211504,0,0,0,0.02779421976639,0.005816814789908,1.08746502075685,18.5257534306227,0.4741,-0.036070124856489,0.161880503873834,0,-0.000314770900891,0.001412673353842,-4.44668929984443E-07,0.99999895263599,-0.002111136632873,0.000407414415782,-0.006479433725481,0.999976696755584,-0.242216022535456,0.045118078472168,-0.742399956148542,1.08686279306017,-0.001053424846015
1708276132.29857,0,0,0.5,-0.010848980799568,-0.003478640322094,0.198096286124645,0.010848980799568,0.003478640322094,0.301903713875354,0.000154537272672,9.76176902215251E-05,-0.000254018393125,0,0,0,0.024076135908167,0.007341495292816,1.08580936821416,18.5229253507893,0.4741,-0.044696738772923,0.140050458967887,0,-0.000390052327044,0.001222170416729,-4.7671080738483E-07,0.999999177078875,-0.002124618244923,0.000361604854438,-0.0064754930149,0.999976711343547,-0.243726706253655,0.039859717851268,-0.741958970888766,1.08685336995128,-0.0010160735725
1708276132.31298,0,0,0.5,-0.01085174151634,-0.003477710884667,0.198068953070157,0.01085174151634,0.003477710884667,0.301931046929843,0.000204308133608,4.8776946448451E-05,0.000621256839099,0,0,0,0.026600513820835,0.007306845454132,1.08593569537493,18.5231500464461,0.4741,-0.044708936237793,0.140288659681581,0,-0.000390158768926,0.001224249108332,-4.77651919269242E-07,0.999999174494673,-0.002155957948442,0.000325043923479,-0.006454260695646,0.999976794086065,-0.247290020854314,0.035652205270559,-0.739533750559171,1.08695176894743,0.002485027356396
1708276132.32202,0,0,0.5,-0.010834465232543,-0.003468796481718,0.19810695993243,0.010834465232543,0.003468796481718,0.30189304006757,-0.000367332180354,-0.000231536299805,-0.000680744078546,0,0,0,0.026600513820835,0.007306845454132,1.08593569537493,18.5231500464461,0.4741,-0.044677672250553,0.154797829943225,0,-0.000389885875832,0.0013508653902,-5.26683856376762E-07,0.999999011575224,-0.002172636165891,0.000411225311599,-0.006465300483805,0.999976654945248,-0.249265403656778,0.045512646487053,-0.740776833184353,1.08681494424325,-0.002722976314184
1708276132.33316,0,0,0.5,-0.010866233089216,-0.003481124911997,0.198080682557743,0.010866233089216,0.003481124911997,0.301919317442257,0.000658664128636,0.000184073941917,0.000241809739133,0,0,0,0.026738225839094,0.00711318997065,1.08929997159965,18.528869652766,0.4742,-0.043560469706972,0.155615730052488,0,-0.000380136450377,0.001358002913138,-5.16226920305782E-07,0.999999005661556,-0.002050116751163,0.000315571959013,-0.006454759605172,0.999977016492922,-0.235154751719599,0.034644954206152,-0.739596598406101,1.08690954279212,0.000967238956532
1708276132.34214,0,0,0.5,-0.010841962663512,-0.003476206056229,0.198078541466923,0.010841962663512,0.003476206056229,0.301921458533077,-0.000230176802794,-8.35374429653874E-06,0.000247367576649,0,0,0,0.024756563564842,0.006128719144696,1.08418656647794,18.5201679130691,0.474,-0.037658496175314,0.144117816480671,0,-0.000328632108987,0.001257664804727,-4.1330938636441E-07,0.999999155139646,-0.002241905678525,0.000357667567912,-0.006415534757148,0.99997684315519,-0.257161326315638,0.03933696131001,-0.735084789196862,1.08691725071908,0.000989470306597
1708276132.35226,0,0,0.5,-0.010847314965295,-0.003478175584379,0.198112678091308,0.010847314965295,0.003478175584379,0.301887321908692,-0.000230176802794,-8.35374429653874E-06,0.000247367576649,0,0,0,0.02839190125552,0.007615078303359,1.08788448967561,18.5264710285306,0.4742,-0.04659998182449,0.16524002662081,0,-0.000406661123101,0.001441990641343,-5.86402191862328E-07,0.999998877644059,-0.002047137854373,0.00039890599415,-0.006443352468549,0.999977066391814,-0.234874529984335,0.044199075182506,-0.738269926241437,1.08679435887129,0.000989470306597
1708276132.35862,0,0,0.5,-0.010842894612294,-0.00347922082344,0.198068781879608,0.010842894612294,0.00347922082344,0.301931218120392,-0.000230176802794,-8.35374429653874E-06,0.000247367576649,0,0,0,0.025204919426652,0.006926277689291,1.08778382917789,18.5262858022045,0.4742,-0.042346692638753,0.146677095030534,0,-0.000369544295797,0.001279998685847,-4.73016632774799E-07,0.999999112519683,-0.002180799669278,0.000328504910332,-0.006423229284937,0.999976938895532,-0.250138060952084,0.036038194601193,-0.735976042480931,1.08695238523341,0.000989470306597
1708276132.36837,0,0,0.5,-0.010859556557327,-0.003469794213904,0.198090535502061,0.010859556557327,0.003469794213904,0.301909464497939,0.000338341571522,-0.000288961411525,-0.000479144533798,0,0,0,0.02519431057945,0.006928368167412,1.08794185554001,18.5265544068036,0.4742,-0.042352232911626,0.146616677094505,0,-0.000369592644005,0.001279471440336,-4.72883651926584E-07,0.99999911317655,-0.002134455650705,0.000361101305658,-0.006435346796876,0.999976949742606,-0.244851997335774,0.039804549110832,-0.73735818840436,1.08687407219258,-0.001916578135191
1708276132.37861,0,0,0.5,-0.010835546704931,-0.003482969944581,0.19809642469019,0.010835546704931,0.003482969944581,0.30190357530981,-0.000476326158116,0.000186689152816,-0.000523372380539,0,0,0,0.027280965395064,0.005899327346316,1.08495749405739,18.5214885197656,0.474,-0.036502941590502,0.158879199186379,0,-0.000318547947143,0.001386482054808,-4.41661459228924E-07,0.999998988096749,-0.002077789706213,0.000383843758671,-0.006429117189001,0.999977100690849,-0.23837518353988,0.04245386424647,-0.7366409684406,1.08685287111532,-0.002093489522155
1708276132.38812,0,0,0.5,-0.01086486658493,-0.003472197050213,0.198080937890141,0.01086486658493,0.003472197050213,0.301919062109859,0.000543085396552,-0.000191274627367,9.43537965473347E-05,0,0,0,0.024290537922618,0.007638020839301,1.08475938159316,18.5211415338919,0.474,-0.046430489455998,0.141284806985885,0,-0.000405182138105,0.001232942118891,-4.99566544606413E-07,0.999999157840104,-0.002181066688356,0.000335176799666,-0.006425971312716,0.999976918482273,-0.250173669763174,0.036801844059073,-0.736288586643666,1.08690862359549,0.000377415186189
1708276132.39807,0,0,0.5,-0.010837136956496,-0.003476048193994,0.198084955732139,0.010837136956496,0.003476048193994,0.301915044267861,-0.000455022737831,-1.73755326271657E-05,-5.50358136753412E-05,0,0,0,0.028030787231421,0.006255805441905,1.08728603878168,18.5254506057924,0.4741,-0.038638107521269,0.163232135012073,0,-0.000337180748015,0.001424468537801,-4.80303881697426E-07,0.999998928598574,-0.002134849936961,0.000359858742121,-0.006440598140647,0.999976915540065,-0.244896470447052,0.039660587044384,-0.737960254463011,1.0868941593643,-0.000220143254701
1708276132.4085,0,0,0.5,-0.01085349749529,-0.003476130859461,0.198093756216151,0.01085349749529,0.003476130859461,0.301906243783849,0.000163398903317,-1.00390948790151E-05,-0.000303939926746,0,0,0,0.024371046839399,0.00688954447053,1.0866740161096,18.5243958610891,0.4741,-0.042068648946482,0.141810217873804,0,-0.000367117928628,0.001237527208166,-4.5431880378759E-07,0.999999166874968,-0.002110190821189,0.000359782600278,-0.006466166031712,0.999976802904962,-0.24207175433312,0.03966386590617,-0.740891118758653,1.08686247762186,-0.001215759706984
1708276132.41804,0,0,0.5,-0.010843486257446,-0.003477000692037,0.198082770770549,0.010843486257446,0.003477000692037,0.301917229229451,-0.000184959849547,1.9013941432128E-05,0.000114719604086,0,0,0,0.026636630040638,0.006916120977358,1.08564671791487,18.522658502799,0.4741,-0.042402212632932,0.155037200634858,0,-0.000370028763177,0.001352954301691,-5.00632499363919E-07,0.999999016296077,-0.002144761781396,0.000360954731307,-0.006455144336658,0.999976800140971,-0.246033650555075,0.039775284577392,-0.739626540435172,1.08690202522602,0.000458878416345
1708276132.42803,0,0,0.5,-0.010842638098969,-0.003470664563723,0.198093819103103,0.010842638098969,0.003470664563723,0.301906180896897,-0.00014003372631,-0.000178496952882,-0.000260724825724,0,0,0,0.0253585115595,0.00702245157323,1.08736090364237,18.5255675412619,0.4741,-0.042930567048707,0.147563746078083,0,-0.000374577067718,0.001287754343705,-4.82363679800077E-07,0.999999100689865,-0.002122167689606,0.000379487092181,-0.006479437325779,0.999976684371083,-0.243459331664999,0.041909699910915,-0.742406704849532,1.08686225122883,-0.001042899302897
1708276132.44295,0,0,0.5,-0.010860179538544,-0.003482595177833,0.198083206353965,0.010860179538544,0.003482595177833,0.301916793646035,0.000415869835835,0.00021691551323,0.00011221938282,0,0,0,0.0253585115595,0.00702245157323,1.08736090364237,18.5255675412619,0.4741,-0.042930567048707,0.147563746078083,0,-0.000374639552984,0.001287736166548,-4.82437335657857E-07,0.999999100689865,-0.002094354136378,0.000322483552811,-0.006455632482914,0.999976916980765,-0.240229030425876,0.035404032023189,-0.739693569110342,1.08690045712572,0.000448877531282
1708276132.45131,0,0,0.5,-0.010824480287184,-0.003470825952736,0.198095450962109,0.010824480287184,0.003470825952736,0.301904549037891,-0.00078823233951,-0.000205392601759,-0.000291119975557,0,0,0,0.02756156230151,0.007746086203294,1.08734933465701,18.5255578013567,0.4741,-0.047315760052865,0.160377168991361,0,-0.000412907484378,0.001399554245759,-5.77887038098398E-07,0.999998935376928,-0.002195392033136,0.000401818711166,-0.00647266786191,0.999976561408463,-0.251866344599999,0.044416035887678,-0.741622503553843,1.08685637653641,-0.001164479902228
1708276132.46339,0,0,0.5,-0.010869253254959,-0.00347574173723,0.198088053528468,0.010869253254959,0.00347574173723,0.301911946471532,-0.00078823233951,-0.000205392601759,-0.000291119975557,0,0,0,0.02756156230151,0.007746086203294,1.08734933465701,18.5255578013567,0.4741,-0.047315760052865,0.160377168991361,0,-0.000412907484378,0.001399554245759,-5.77887038098398E-07,0.999998935376928,-0.002044721832332,0.000341320935844,-0.006479271739096,0.999976860557472,-0.234556516449835,0.0375937665283,-0.742399689866709,1.08688300729752,-0.001164479902228
1708276132.47224,0,0,0.5,-0.01082980676592,-0.003476642156647,0.198075360373649,0.01082980676592,0.003476642156647,0.301924639626351,-0.00078823233951,-0.000205392601759,-0.000291119975557,0,0,0,0.023248571389666,0.006212070108127,1.08571852739529,18.5227666723355,0.4741,-0.038038202889968,0.13530290439339,0,-0.000331945703499,0.001180740245182,-3.9194194614235E-07,0.999999247831902,-0.002252787052656,0.000355159274397,-0.006444140451889,0.999976635660165,-0.258407490304323,0.039034146767,-0.738363109035449,1.08692870265486,-0.001164479902228
